"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"ENSMUSG00000053963"	17.578112965213	-0.000113734795434139	0.0102006832415086	0.68873623529869	NA
"ENSMUSG00000104210"	0.282567612697448	0.000181380144656317	0.0327145463355933	0.588181262115033	NA
"ENSMUSG00000102750"	16.4729876732662	2.72647365375121e-05	0.0108265965781049	0.929789586507232	NA
"ENSMUSG00000101934"	4.69965413834341	-0.000433193364297816	0.021947848907175	0.453050816334625	NA
"ENSMUSG00000098851"	4.2772985196722	-0.000210354840178676	0.0182680756650662	0.675062921939701	NA
"ENSMUSG00000098273"	1.09458994989499	0.000543783066279842	0.0323739286205923	0.34829988278357	NA
"ENSMUSG00000097408"	0.290904282436309	-7.18124824267877e-05	0.0318360065537201	0.851446034924257	NA
"ENSMUSG00000100767"	11.2055487234817	-0.000481293240600618	0.018489796393947	0.319058315725007	NA
"ENSMUSG00000101179"	0.482548513165754	-0.00010232034893179	0.0308546161539313	0.822017433919767	NA
"ENSMUSG00000104396"	0.838803395956711	0.0002035334047811	0.0315055506642805	0.646011642749728	NA
"ENSMUSG00000102481"	0.311429459496813	-0.000183779772294182	0.0327145548402406	0.584559606108012	NA
"ENSMUSG00000101437"	7.50744994089065	-0.000619577808363741	0.0244882040939825	0.3273335578617	NA
"ENSMUSG00000098447"	12.8829112244957	-0.000695529304861282	0.0219876998561873	0.221373461513067	NA
"ENSMUSG00002076346"	6.83419052976299	-9.46471987720636e-06	0.0176383219253713	0.984659043482779	NA
"ENSMUSG00000102639"	4.89589084112537	-0.000605962158018332	0.0261113708579826	0.357603546147655	NA
"ENSMUSG00000087782"	1.92924458356628	-1.17909828251304e-05	0.0257199221936221	0.983782409893415	NA
"ENSMUSG00000101731"	8.48910112261337	0.000257031938026862	0.0169403744005718	0.579989374660398	NA
"ENSMUSG00000101476"	1.45357689622969	0.000801112944100791	0.0343720881173713	0.236523119165094	NA
"ENSMUSG00000101171"	5.78225598665959	-0.00197515771611919	0.0445322369156281	0.0839920977308489	NA
"ENSMUSG00000102982"	16.1564761782673	9.20705851293138e-05	0.0111635192388991	0.770093231665247	NA
"ENSMUSG00000067813"	0.974950588610131	0.000490360147483323	0.0315494932556009	0.397800911360602	NA
"ENSMUSG00000097711"	2.88542829653188	-4.55757611735616e-05	0.0215792017541855	0.935400654587008	NA
"ENSMUSG00000102166"	0.494611705157832	-0.000105609015947207	0.030837772427644	0.816994472173828	NA
"ENSMUSG00000118590"	18.1948652316901	-0.000418927382252516	0.0174117328248028	0.360466906017992	NA
"ENSMUSG00000102687"	1.99833482338529	0.000234041526160577	0.0242264771587058	0.694020689892486	NA
"ENSMUSG00000084558"	0.7566722415343	-0.000389650147605732	0.0319592843474596	0.441410338311429	NA
"ENSMUSG00000052477"	3.40340713519887	-0.000129131917559172	0.024435330027616	0.825843079003038	NA
"ENSMUSG00000118640"	3.1886105578772	0.000215004403416342	0.0209886709750947	0.699500631462375	NA
"ENSMUSG00000061852"	4.50393420687269	-0.00033384098528071	0.0234585147156818	0.57650649985009	NA
"ENSMUSG00000089976"	1.80397650611197	0.000412202173816481	0.0282351772266044	0.50620399465639	NA
"ENSMUSG00000046057"	1.03591723443226	0.000222228139224279	0.0299647945356346	0.671354175598546	NA
"ENSMUSG00000101279"	14.7475764867214	0.000210759603505584	0.0125546950202084	0.536224970372783	NA
"ENSMUSG00000066652"	4.94314606598945	-0.000726128866815788	0.0300041296884853	0.305528724956192	NA
"ENSMUSG00002075819"	0.194389317392826	-0.000112428432751477	0.032489059489199	0.734789611062287	NA
"ENSMUSG00000102588"	0.517023667116602	-0.000128250448231686	0.0302744115543302	0.792965130990082	NA
"ENSMUSG00000054493"	1.31030897976057	0.000385792832567799	0.028213580599008	0.528922217287408	NA
"ENSMUSG00000025930"	3.54458937797171	-7.64083482572533e-05	0.0211105455918342	0.890779829235161	NA
"ENSMUSG00000103492"	0.391948382399634	0.000192982455892014	0.0319386189394487	0.637327096123986	NA
"ENSMUSG00000081201"	12.8753200049199	2.42889560670387e-05	0.0122575536725511	0.944866793955011	NA
"ENSMUSG00000079457"	16.1337283365326	-0.000153446148570686	0.0138374929893179	0.692151029020501	NA
"ENSMUSG00000090252"	0.295995584391918	9.70242816912039e-05	0.0318704660824589	0.801204225216815	NA
"ENSMUSG00000091876"	7.04595354839042	-0.000244815602750925	0.0164869128456348	0.589046410059698	NA
"ENSMUSG00000091199"	9.56718001333243	-0.00180439176127401	0.0387887051390343	0.0853535425927969	NA
"ENSMUSG00000090277"	3.94976726333762	0.000363670940375337	0.0230575785458077	0.540875917222184	NA
"ENSMUSG00000089652"	1.22199522741608	2.06145994083609e-05	0.0287305104161783	0.96917653501889	NA
"ENSMUSG00000100636"	0.245977135536677	0.00013007947715369	0.0325399350337183	0.69540144271678	NA
"ENSMUSG00000101224"	1.47044887127003	0.000323642638223649	0.0281691287757498	0.587201633168737	NA
"ENSMUSG00000118591"	3.63321670434226	-0.000139674484400471	0.0196530561786196	0.793193296497504	NA
"ENSMUSG00000101751"	1.39927773115163	-0.00028530494745686	0.0287144478939459	0.620618275946057	NA
"ENSMUSG00000089714"	1.47665870513801	-0.000289954314634756	0.0272862755935181	0.628094523892905	NA
"ENSMUSG00000094127"	0.19259998625208	0.00013007947715369	0.0325399350337183	0.69540144271678	NA
"ENSMUSG00000032769"	12.5275063208751	-0.000427765921665238	0.0180379672082129	0.368645648802599	NA
"ENSMUSG00000073737"	6.03748513169668	0.00173144992053399	0.0412051078276868	0.100368758523963	NA
"ENSMUSG00000102937"	2.59684427249436	0.000167954413044309	0.0240812619653268	0.775320303095576	NA
"ENSMUSG00000104149"	3.29341670892439	0.000467069348819102	0.0283838566667436	0.461969519090258	NA
"ENSMUSG00000088829"	0.309806277770058	-7.4110600807278e-05	0.0317748157352334	0.848814816648349	NA
"ENSMUSG00000085563"	7.83382313268608	-0.000428460434530783	0.0197317132462501	0.413619028464451	NA
"ENSMUSG00000103930"	1.36299388063144	-0.000817522960426325	0.0352800181007368	0.211679112158165	NA
"ENSMUSG00000036962"	2.33391552697748	0.000504710409766059	0.0281204324551216	0.435691259198602	NA
"ENSMUSG00000090103"	0.293243622744015	9.65691728730299e-05	0.0318789912762788	0.801717945310015	NA
"ENSMUSG00000038768"	0.44067417062392	0.00023192352928745	0.032058092452976	0.578099015422515	NA
"ENSMUSG00000102219"	0.708872531628086	-0.00044789285522238	0.0332401629144056	0.337699260137303	NA
"ENSMUSG00000073628"	1.92895526243461	-0.000323938547848925	0.0253123970389044	0.595684957381538	NA
"ENSMUSG00000090246"	12.4609176505106	-0.000220251648305961	0.0152357431390344	0.600279116456918	NA
"ENSMUSG00000097833"	5.90688770095955	0.000119132817079727	0.0189680312243553	0.818614136872957	NA
"ENSMUSG00000101501"	4.2438259838338	-0.000520967378239251	0.0249272736678725	0.410889787564878	NA
"ENSMUSG00000100120"	3.48515835957884	-0.000228690380159128	0.0226491140390716	0.693899899313947	NA
"ENSMUSG00000099878"	1.47687378663545	0.000584668930996306	0.0304700688337264	0.370134019682235	NA
"ENSMUSG00000100007"	15.9078339550357	-1.58219845534304e-05	0.0101744687610166	0.956584626224033	NA
"ENSMUSG00000058665"	0.19417365474277	8.7302747101971e-06	0.0323385734293379	0.978948548974526	NA
"ENSMUSG00000104332"	1.353466106129	-0.000333708197134165	0.029178773521674	0.565601599978917	NA
"ENSMUSG00000103630"	9.80865206322132	-0.000301435558760453	0.0152189968765111	0.460187190810481	NA
"ENSMUSG00000100302"	7.27277553857397	0.000229229085961796	0.0173609233667919	0.631654654638204	NA
"ENSMUSG00000100230"	0.899158065784284	-0.000332687315649919	0.0300847337309765	0.549929257740471	NA
"ENSMUSG00000026514"	1.85829525550101	0.000594300476800548	0.030838936869846	0.360750270488907	NA
"ENSMUSG00000050625"	4.65331997781575	0.000114979237718447	0.0184001829152278	0.820828948606262	NA
"ENSMUSG00000089802"	3.93857799920132	-6.28405624219445e-05	0.0204562418397358	0.908452087513023	NA
"ENSMUSG00000085857"	7.20665175219733	2.7982585309254e-05	0.0148684382752505	0.947374871997892	NA
"ENSMUSG00000083582"	1.80807684694745	-0.000570671690427156	0.02936834918318	0.387421227037399	NA
"ENSMUSG00000050534"	1.78683684731893	-0.00113931809871516	0.0387263297149603	0.141542567196326	NA
"ENSMUSG00000026100"	0.58649939924858	-0.000125767397325986	0.032051812760224	0.738914559926927	NA
"ENSMUSG00000047369"	18.07020848836	-0.000493154456938479	0.01714605126583	0.264197293973211	NA
"ENSMUSG00000100913"	2.23199929400583	0.000229003394216145	0.0242681634160103	0.7001513424966	NA
"ENSMUSG00002075457"	0.177888096769979	-0.000112428432751477	0.032489059489199	0.734789611062287	NA
"ENSMUSG00000056699"	0.298556664229955	-5.27241252193588e-05	0.0323429167019427	0.874575701726482	NA
"ENSMUSG00000098634"	0.193494651822453	8.73027471019711e-06	0.0323385734293379	0.978948548974526	NA
"ENSMUSG00000100217"	0.30427715979544	9.83765669051766e-05	0.0318451479418887	0.799682748946233	NA
"ENSMUSG00000026224"	16.5328262796541	-1.62206061626264e-05	0.0100924979357844	0.955120797166947	NA
"ENSMUSG00000102801"	0.732980191331029	0.000505234003503457	0.0321100665317749	0.372931222645532	NA
"ENSMUSG00000102681"	0.341505379965426	7.60502379233991e-05	0.032265579840993	0.825892849626726	NA
"ENSMUSG00000104410"	0.883142885318546	-0.000511419253166145	0.0329510022426386	0.336090880174273	NA
"ENSMUSG00000102521"	0.465669048928519	0.000265140058273626	0.0331084107572979	0.438121390765622	NA
"ENSMUSG00000104205"	0.828928734332487	4.20264871150736e-05	0.0294413850774771	0.934561316202292	NA
"ENSMUSG00000102902"	0.207977166669399	8.7302747101971e-06	0.0323385734293379	0.978948548974526	NA
"ENSMUSG00000101994"	0.382014942804868	9.92082181172441e-06	0.0321419358516004	0.977421464133586	NA
"ENSMUSG00000102940"	0.586913625049271	-0.000471628323348687	0.0329312554853357	0.349954611401173	NA
"ENSMUSG00000103914"	9.40491218771174	0.000145393432922474	0.0183694835587325	0.774013196425645	NA
"ENSMUSG00000065340"	0.81263678676356	0.000299371410219046	0.0300628135437388	0.582818711612015	NA
"ENSMUSG00000101006"	4.04866728814491	-0.000141538048884182	0.0223959024945911	0.805232589236691	NA
"ENSMUSG00000102457"	13.2039162697004	0.000498771334388003	0.0188861408455144	0.311641502460609	NA
"ENSMUSG00000102405"	0.283948801166649	6.92165231450612e-05	0.0323952489499426	0.834478071292242	NA
"ENSMUSG00000102063"	0.475679007919565	0.000371885064462799	0.0322540893326772	0.437803382327038	NA
"ENSMUSG00000097744"	1.18291240299061	0.000334289225093405	0.0306184421580539	0.534971674593511	NA
"ENSMUSG00000100959"	1.40273449275684	4.6067134420658e-05	0.0276675250388435	0.9342826225976	NA
"ENSMUSG00000026343"	4.15371118740234	0.000339520606132158	0.0243696539767227	0.576103912987118	NA
"ENSMUSG00000026344"	17.6091652130322	0.000322831181000996	0.0135146325824756	0.35985909942303	NA
"ENSMUSG00000101640"	0.583863475345494	-0.000160393530152093	0.0314966178627087	0.708715788801685	NA
"ENSMUSG00000100398"	0.19537603800756	8.7302747101971e-06	0.0323385734293379	0.978948548974526	NA
"ENSMUSG00000100053"	4.60498058935093	-6.99599807748508e-05	0.0196063995982964	0.89537451397688	NA
"ENSMUSG00000098443"	2.62802110014839	-0.000149119035982358	0.0230004705756516	0.797156872251339	NA
"ENSMUSG00000087949"	1.00419434859631	-0.000139981796914584	0.0293141873238162	0.790695967298986	NA
"ENSMUSG00000102868"	3.98010852507123	9.12790443072181e-05	0.0185234630621995	0.858132399605508	NA
"ENSMUSG00000085125"	13.6489809015524	-0.000310776620766114	0.0147852445942943	0.429415785969929	NA
"ENSMUSG00000099895"	0.785096793592669	3.21933623425568e-05	0.0281493196674037	0.953185859738603	NA
"ENSMUSG00000100554"	12.9399361661057	-3.53488702146203e-05	0.0102280551453509	0.903507000741969	NA
"ENSMUSG00000099591"	0.197301156622832	0.00013007947715369	0.0325399350337183	0.69540144271678	NA
"ENSMUSG00000025983"	7.87891955070528	0.00064060873828028	0.0229014140177541	0.282030127074775	NA
"ENSMUSG00000101685"	0.685681952236374	-0.000944672304471408	0.0384533755447178	0.112873337569733	NA
"ENSMUSG00000103317"	12.6061478214203	-0.00012533269583373	0.0134648606578113	0.741311733614114	NA
"ENSMUSG00000100720"	8.09825379697704	0.000111807120972904	0.0145685502850192	0.786211414401315	NA
"ENSMUSG00000104136"	3.85891219938213	0.0010645833213469	0.0338560087932295	0.192887968688705	NA
"ENSMUSG00000104039"	4.21198674553404	-4.01239552901135e-05	0.0189436786522999	0.938436726407743	NA
"ENSMUSG00000065687"	1.19146834149765	0.00024469039981592	0.0277866986973766	0.674671200009006	NA
"ENSMUSG00000103390"	2.38195349229393	6.07383450685647e-05	0.0221353320761356	0.91498271704023	NA
"ENSMUSG00000100538"	0.288138562567363	0.000184668259460204	0.0327205769944929	0.582512032938482	NA
"ENSMUSG00000101964"	9.92462776100549	-0.000444614219053043	0.0213234514905312	0.42992205679584	NA
"ENSMUSG00000097260"	0.475246787500702	-0.000189034027054949	0.032424548796408	0.60679636074456	NA
"ENSMUSG00000073482"	3.79595730401243	-0.000750810103322612	0.0280042509903023	0.285292114321987	NA
"ENSMUSG00000103303"	17.8638078596087	0.000235585225102114	0.0151272805362191	0.570383822250052	NA
"ENSMUSG00000102960"	15.3755559422973	-0.000578929130741982	0.0205666703061512	0.27908490118255	NA
"ENSMUSG00000101905"	3.26625628584226	-0.000112542377269475	0.020977390539262	0.839312443861114	NA
"ENSMUSG00000103325"	0.316019188587917	0.000100251033835581	0.0318100860228132	0.797585767804339	NA
"ENSMUSG00000026347"	6.80569226427071	0.00110051579859968	0.0324000725901604	0.178665940957773	NA
"ENSMUSG00000026348"	11.6690019605532	-0.000173669521108063	0.0124794336188234	0.613917903921845	NA
"ENSMUSG00000102014"	0.385507736434521	-0.000257766046049833	0.0328477034940975	0.478684650895858	NA
"ENSMUSG00000101853"	0.177888096769979	-0.000112428432751477	0.032489059489199	0.734789611062287	NA
"ENSMUSG00000104095"	0.389394070174485	1.00252997186485e-05	0.0321245891740327	0.977290642541847	NA
"ENSMUSG00000041872"	1.60636470534946	0.000818881417416499	0.0329955267760896	0.255887608780226	NA
"ENSMUSG00000101674"	16.1078448340385	0.000344178666478702	0.017011449359554	0.450491125448203	NA
"ENSMUSG00000102503"	13.7453649260643	-0.000260494435800104	0.0137588158912766	0.481044652800646	NA
"ENSMUSG00002075552"	3.41030230665056	-0.000608091993864582	0.0266273394702329	0.360510914994368	NA
"ENSMUSG00000064823"	0.769483898472338	-0.00047228738191434	0.0321757747210351	0.385611561862545	NA
"ENSMUSG00000102234"	4.50276043718306	0.000138346022224631	0.0214210149581401	0.80551971960689	NA
"ENSMUSG00000026237"	0.764646099243405	-0.00088348894196299	0.0369707713951237	0.159448942992964	NA
"ENSMUSG00000051590"	15.2588252161868	-0.000742739721879454	0.0221817684027905	0.194922453188177	NA
"ENSMUSG00000099714"	0.510964592027979	0.00039619585700918	0.0324105089536304	0.413855065166775	NA
"ENSMUSG00000088858"	0.588892012017609	0.000189950272621376	0.0315322148679481	0.663506713771177	NA
"ENSMUSG00000097934"	9.79287339489759	-0.000139474291538105	0.014722891137583	0.736399633369999	NA
"ENSMUSG00000026592"	0.578829659932838	-0.000562133289945397	0.0333448640714477	0.304597942386767	NA
"ENSMUSG00000109913"	3.9816681310387	0.000201031449925433	0.0218667661660538	0.724294817027572	NA
"ENSMUSG00000103030"	14.0230049632131	0.00076957947680707	0.0218952109987302	0.17329041903399	NA
"ENSMUSG00000077314"	3.81493124119857	0.000510036224080131	0.0281154672259276	0.431932570384323	NA
"ENSMUSG00000100929"	6.90302065809918	-0.000411381417620798	0.0195312554231861	0.428989587852422	NA
"ENSMUSG00000102927"	19.0381095670953	0.000517830593208825	0.0180616317327567	0.267053014545931	NA
"ENSMUSG00000100819"	12.2962091660052	-0.000181651657523025	0.0151152534176402	0.666367521667253	NA
"ENSMUSG00000102633"	3.95184854525598	0.000555712098451547	0.0256705307745198	0.390377331302575	NA
"ENSMUSG00002075077"	0.453596775201219	1.0853729956227e-05	0.0319865416997229	0.976269110243164	NA
"ENSMUSG00000103609"	2.28213658608736	0.000521673185882113	0.02964674726312	0.414631735882481	NA
"ENSMUSG00000026241"	5.3640067749423	0.000612611286851823	0.0260496923559958	0.352342579924062	NA
"ENSMUSG00000102326"	10.265197612462	0.00111929691813341	0.0294633551118779	0.145781204405252	NA
"ENSMUSG00000102391"	5.51224955225144	-1.9472660956993e-05	0.0160102676341356	0.965756354759725	NA
"ENSMUSG00000087632"	8.6249004415406	-0.000196058732705736	0.0147435230618291	0.631667213210293	NA
"ENSMUSG00000100736"	1.68163894447191	0.000803232796955991	0.0331560639433875	0.257749354934868	NA
"ENSMUSG00000099343"	1.59362345294349	0.000767057505429236	0.0324787400027821	0.275563090267734	NA
"ENSMUSG00000096375"	4.28863553897282	-0.00384769744716828	0.066029618734136	0.0300040431469686	NA
"ENSMUSG00000099760"	6.52581022146976	0.0006993945046646	0.0256698247597417	0.289088973937682	NA
"ENSMUSG00000102782"	6.83749844527873	-0.000687563788738689	0.0268689985368293	0.311229684280242	NA
"ENSMUSG00000103999"	2.61795005480728	-0.00042445933426008	0.0262800246408118	0.500606770268565	NA
"ENSMUSG00000087093"	1.06904183339345	-0.000483518875238952	0.03193643402289	0.389077467764242	NA
"ENSMUSG00000085079"	0.18524404151103	8.7302747101971e-06	0.0323385734293379	0.978948548974526	NA
"ENSMUSG00000085679"	0.245977135536677	0.00013007947715369	0.0325399350337183	0.69540144271678	NA
"ENSMUSG00000100225"	9.24742021364817	0.000372594088328763	0.0189910492629657	0.464156399976218	NA
"ENSMUSG00000100768"	12.5734019775284	-0.000281177974512342	0.0205461858867669	0.608833386582439	NA
"ENSMUSG00000104121"	12.8827447161871	0.00115792338414954	0.0304229527040082	0.144658330229308	NA
"ENSMUSG00000104400"	16.2788611420587	0.000896142674694696	0.0239710655573041	0.150119578986668	NA
"ENSMUSG00000102293"	7.5197749185292	3.19673445962624e-05	0.0168239008742031	0.94615497634469	NA
"ENSMUSG00000102649"	14.7261831486845	-0.000395847434517481	0.0166078294134414	0.364720406787154	NA
"ENSMUSG00000102571"	9.26198566502016	0.000177025704160109	0.0151739020057962	0.675920815781674	NA
"ENSMUSG00000099401"	6.77491192509096	-0.000280819802227255	0.0177972266930582	0.562853662192101	NA
"ENSMUSG00000102956"	0.275082755466392	-0.000165868292616119	0.0326509287103448	0.620077534694516	NA
"ENSMUSG00000103984"	19.1791846194069	0.000106462886989712	0.0120202574971305	0.753515575434782	NA
"ENSMUSG00000101625"	5.10676208920475	0.00138650323069449	0.0374501212720902	0.135960704520666	NA
"ENSMUSG00000079440"	0.496893558922585	0.000112459429870479	0.0314757693980747	0.788030677858585	NA
"ENSMUSG00000099839"	4.45869328781346	0.000530252139070458	0.0251605617251913	0.405619151563418	NA
"ENSMUSG00000104138"	0.439779505053547	0.000426910473035981	0.0334164938506464	0.329142591311408	NA
"ENSMUSG00000103748"	1.17314592952321	-0.000403923549827723	0.0297804769700199	0.494923965656953	NA
"ENSMUSG00000025977"	12.4302270116715	-1.57924964164617e-05	0.0108702785827566	0.959502307120423	NA
"ENSMUSG00000101535"	18.5012017215428	2.23780741332507e-05	0.0099170969013238	0.936961774232652	NA
"ENSMUSG00000065520"	2.52127167118193	9.28563141269204e-05	0.0260393966349794	0.873054814567637	NA
"ENSMUSG00000100944"	0.500855581067789	0.000136603957177625	0.0309093249862081	0.765847608505269	NA
"ENSMUSG00000036480"	0.589930525881618	-0.0001971090037578	0.0310061305257406	0.674919244262634	NA
"ENSMUSG00000026354"	0.634835853992255	5.26905052878424e-05	0.0304985223849614	0.910255756269513	NA
"ENSMUSG00000103962"	1.08374001303106	-0.000366989558548682	0.0287826204534799	0.54012667074684	NA
"ENSMUSG00000101429"	0.966391510876602	-0.000879610579167525	0.0374676718488893	0.137308334000989	NA
"ENSMUSG00000026253"	0.984756218145515	-0.000175126181324123	0.0286500014910472	0.751205452113636	NA
"ENSMUSG00000097283"	1.66250226212417	-0.000896905962310641	0.0356213755572957	0.20128203604615	NA
"ENSMUSG00000102685"	0.383761339619695	-0.000219698907508173	0.0314895217609494	0.625522953447483	NA
"ENSMUSG00000102800"	0.19259998625208	0.00013007947715369	0.0325399350337183	0.69540144271678	NA
"ENSMUSG00000103281"	0.271021906555683	-5.17081611029662e-05	0.0323698287914416	0.875885949148293	NA
"ENSMUSG00000100623"	1.05572564246989	-7.50052691921411e-05	0.0281982768545677	0.891465024510324	NA
"ENSMUSG00000086633"	0.186267619571407	0.00013007947715369	0.0325399350337183	0.69540144271678	NA
"ENSMUSG00000026401"	2.05368285307418	-0.000217422249541938	0.0265086800577005	0.713285451108731	NA
"ENSMUSG00000087691"	12.1071680669233	0.000131106130879818	0.0131399153334987	0.722762886007013	NA
"ENSMUSG00000103305"	0.219288560894379	0.00013007947715369	0.0325399350337183	0.69540144271678	NA
"ENSMUSG00000102139"	3.23881449186926	0.000201223039097088	0.0235186877042267	0.731993229336193	NA
"ENSMUSG00000102743"	0.220862229385069	8.7302747101971e-06	0.0323385734293379	0.978948548974526	NA
"ENSMUSG00000103751"	0.674612349594681	-0.000417549817035449	0.0331055598072439	0.357443752535337	NA
"ENSMUSG00000104419"	0.19259998625208	0.00013007947715369	0.0325399350337183	0.69540144271678	NA
"ENSMUSG00000103308"	1.26660811783571	-0.000423970184408281	0.0303830286475178	0.46828530617575	NA
"ENSMUSG00000102606"	4.57451293915063	-0.000181783389114864	0.0186246978849919	0.722042759071512	NA
"ENSMUSG00000042554"	0.191056488857499	-0.000112428432751477	0.032489059489199	0.734789611062287	NA
"ENSMUSG00000102158"	1.39070291014828	-0.000371088033277315	0.0292247126379061	0.530873515801529	NA
"ENSMUSG00000101227"	0.273416341198729	-0.000165016849248736	0.032648109200484	0.621795833794442	NA
"ENSMUSG00000088318"	1.43865930086514	0.000357887719446333	0.0303277178207554	0.521700990171553	NA
"ENSMUSG00000073730"	0.292507129172488	0.000185591224312068	0.032730725615259	0.579917887246469	NA
"ENSMUSG00000101904"	0.519061366610166	-0.000359156746140305	0.0320786892315629	0.456374775915124	NA
"ENSMUSG00000102766"	3.11575841719859	-0.00150783571697483	0.0406741488564621	0.11835344512325	NA
"ENSMUSG00000100257"	7.88478769444199	0.000278321905556319	0.0167530252744762	0.542434360019352	NA
"ENSMUSG00000065405"	7.81940915920993	0.000163123818712489	0.0153861610146758	0.70489531988722	NA
"ENSMUSG00000100775"	2.34982847801248	-0.000109812531402846	0.0230024256705314	0.849423998454066	NA
"ENSMUSG00000101226"	0.534228283090589	-8.46888410289446e-05	0.0313310587578295	0.841249288415198	NA
"ENSMUSG00000089821"	10.3954608745043	0.0026577798808106	0.0547026817003655	0.0500983723027387	NA
"ENSMUSG00000103762"	0.574562572779596	0.000190490676559498	0.0316452583952541	0.657243066053186	NA
"ENSMUSG00000103971"	0.500919148599273	-0.000354426185583174	0.0320837864521805	0.459535414335495	NA
"ENSMUSG00000070103"	0.22679838760061	8.73027471019709e-06	0.0323385734293379	0.978948548974526	NA
"ENSMUSG00000102508"	1.22491384050785	0.000258303274022753	0.0279049717891182	0.658335527349594	NA
"ENSMUSG00000102618"	0.475840606252923	-0.000407077031934626	0.0319951918773133	0.428653992099242	NA
"ENSMUSG00000102784"	16.5890150996803	0.000281023302564687	0.0159806533606056	0.517464918931389	NA
"ENSMUSG00000102495"	0.941629683028451	0.000182212688520504	0.028972027941533	0.738347456275503	NA
"ENSMUSG00000061992"	13.7202524852741	0.000134899744247843	0.012103524686034	0.690024622226077	NA
"ENSMUSG00000091283"	2.64519733720533	0.000246926018516384	0.0232925770216442	0.675079253513471	NA
"ENSMUSG00000103186"	10.210587046657	0.000908628329172161	0.0273061356101225	0.197900927851506	NA
"ENSMUSG00002074853"	0.981238584680597	-0.000828449663021877	0.0356364837602387	0.200795472598428	NA
"ENSMUSG00000103289"	0.54708811199178	0.000421983206748775	0.0326005975905911	0.389265060701335	NA
"ENSMUSG00002075146"	0.534877114914798	0.000389818728466998	0.0335231359008873	0.326948228038219	NA
"ENSMUSG00000103613"	16.2722698140332	-0.000235779847189994	0.0129884329887628	0.500508223445876	NA
"ENSMUSG00000102398"	1.4978214232823	0.000695430887579825	0.0313792500111209	0.311345772665219	NA
"ENSMUSG00000103225"	0.275390473160809	-5.17081611029662e-05	0.0323698287914416	0.875885949148293	NA
"ENSMUSG00000104111"	0.219288560894379	0.00013007947715369	0.0325399350337183	0.69540144271678	NA
"ENSMUSG00000100106"	0.68634358846618	0.000188725225985944	0.0321892789093799	0.626501299214663	NA
"ENSMUSG00000026729"	1.30157792343059	0.000143236216394589	0.0262751508272845	0.806188198468342	NA
"ENSMUSG00000026415"	1.51543719031546	-0.000227956046653651	0.0276516411053334	0.695065748049652	NA
"ENSMUSG00000104368"	3.29528716487933	-0.000269328144307246	0.0234012801964799	0.649068583146937	NA
"ENSMUSG00000065581"	3.87510493996112	0.000332914716475869	0.0241123641775403	0.581744229250836	NA
"ENSMUSG00000102526"	8.04089238680193	0.000494149011709735	0.0211104836140943	0.373956759822606	NA
"ENSMUSG00000038242"	10.8263843391492	-0.000246617643248433	0.0146040475173448	0.535344012764474	NA
"ENSMUSG00000089822"	0.509723527302914	0.000688345190916766	0.0354375028232837	0.193780792724133	NA
"ENSMUSG00000097261"	9.68948691210127	-0.000232071801059303	0.0145414663172352	0.559957224422603	NA
"ENSMUSG00000016529"	3.48346729968183	-0.00094031203885923	0.0354908816797226	0.201471520847543	NA
"ENSMUSG00000026147"	0.404082016907717	1.02303642570531e-05	0.0320905009345635	0.977035217876862	NA
"ENSMUSG00000051295"	6.74748687283596	-0.00126162055976105	0.0340792114760528	0.147722713946255	NA
"ENSMUSG00000026614"	4.04512277919108	0.000757050915983149	0.0291776462912342	0.289552452510816	NA
"ENSMUSG00000102546"	2.20991212813583	-0.00107772230529185	0.0368218439487973	0.172712795898853	NA
"ENSMUSG00000103056"	1.82739084094135	0.000523556458772634	0.0309544895688669	0.394429115369072	NA
"ENSMUSG00000119117"	8.05428400042491	0.000120781418284015	0.0160469921461605	0.789034542383253	NA
"ENSMUSG00002076368"	5.00375063053456	0.000405344761825023	0.0244461979771665	0.510146265298685	NA
"ENSMUSG00000026141"	5.53932898431109	0.000335488093960677	0.0191443169100088	0.515504833537251	NA
"ENSMUSG00000089045"	0.653055695719507	0.000261427647580676	0.0318405906539324	0.557545013016968	NA
"ENSMUSG00000100393"	0.508014071337698	0.000145202202512506	0.0309372503010693	0.751829610704281	NA
"ENSMUSG00000102619"	5.19839889849674	-0.000599788979805118	0.0246192946664145	0.344366522999192	NA
"ENSMUSG00000097784"	12.1985438066738	-5.51241030680217e-05	0.0111760549062729	0.862548938908339	NA
"ENSMUSG00000104302"	9.28764669943449	0.000437090611348889	0.021161569779588	0.434877498508752	NA
"ENSMUSG00000089204"	2.50796501014808	0.000331486981742182	0.023722821201215	0.580913973704005	NA
"ENSMUSG00000097935"	3.10775539450534	0.00213258918307941	0.0504940130942021	0.0586516266130776	NA
"ENSMUSG00000103522"	8.52842961112635	-2.07958149866782e-05	0.0165748689652862	0.964516736352507	NA
"ENSMUSG00000104026"	16.3809294494429	0.0019608862716301	0.0402242547100478	0.0755527675975639	NA
"ENSMUSG00000104424"	0.195004752781659	0.00013007947715369	0.0325399350337183	0.69540144271678	NA
"ENSMUSG00000104020"	14.8653752792497	-0.000503612257622705	0.0174618633637103	0.263173333485863	NA
"ENSMUSG00000103391"	18.1531932952732	0.000366403263437532	0.0159727397359108	0.384608764561456	NA
